,Year,Month,Day of month,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,flight num,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,Haul
6058,2008,1,3,4,801.0,800,949.0,1000,WN,811,N328SW,108.0,120,92.0,-11.0,1.0,OAK,SEA,671,0,N,Y,,,,,Short
6059,2008,1,3,4,1800.0,1735,2014.0,1935,WN,872,N337SW,134.0,120,106.0,39.0,25.0,OAK,SEA,671,0,N,N,,,,,Short
6060,2008,1,3,4,1745.0,1655,2000.0,1855,WN,1071,N315SW,135.0,120,113.0,65.0,50.0,OAK,SEA,671,0,N,Y,,,,,Short
6061,2008,1,3,4,2153.0,2055,2347.0,2255,WN,2730,N273WN,114.0,120,91.0,52.0,58.0,OAK,SEA,671,0,N,Y,,,,,Short
6062,2008,1,3,4,944.0,945,1131.0,1145,WN,3431,N413WN,107.0,120,91.0,-14.0,-1.0,OAK,SEA,671,0,N,N,,,,,Short
6063,2008,1,3,4,618.0,620,803.0,825,WN,3938,N432WN,105.0,125,89.0,-22.0,-2.0,OAK,SEA,671,0,N,N,,,,,Short
6064,2008,1,3,4,1325.0,1300,1611.0,1540,WN,125,N782SA,106.0,100,83.0,31.0,25.0,OAK,SLC,588,0,N,N,,,,,Short
6065,2008,1,3,4,2120.0,2030,2359.0,2310,WN,246,N487WN,99.0,100,76.0,49.0,50.0,OAK,SLC,588,1,A,N,,,,,Short
6066,2008,1,3,4,655.0,655,925.0,945,WN,720,N769SW,90.0,110,78.0,-20.0,0.0,OAK,SLC,588,0,N,N,,,,,Short
6067,2008,1,3,4,1039.0,1015,1316.0,1300,WN,1678,N219WN,97.0,105,77.0,16.0,24.0,OAK,SLC,588,0,N,N,,,,,Short
6068,2008,1,3,4,1741.0,1640,2027.0,1920,WN,2282,N739GB,106.0,100,83.0,67.0,61.0,OAK,SLC,588,0,N,N,,,,,Short
6069,2008,1,3,4,1857.0,1850,2027.0,2010,WN,80,N422WN,90.0,80,64.0,17.0,7.0,OAK,SNA,371,1,B,N,,,,,Short
6070,2008,1,3,4,2118.0,2105,2234.0,2225,WN,83,N771SA,76.0,80,60.0,9.0,13.0,OAK,SNA,371,1,B,N,,,,,Short
6071,2008,1,3,4,1716.0,1630,1832.0,1750,WN,105,N292WN,76.0,80,60.0,42.0,46.0,OAK,SNA,371,1,B,N,,,,,Short
6073,2008,1,3,4,1325.0,1220,1453.0,1340,WN,1854,N758SW,88.0,80,63.0,73.0,65.0,OAK,SNA,371,1,B,N,,,,,Short
6074,2008,1,3,4,741.0,745,857.0,910,WN,2191,N236WN,76.0,85,62.0,-13.0,-4.0,OAK,SNA,371,0,N,N,,,,,Short
6075,2008,1,3,4,605.0,605,723.0,730,WN,3330,N436WN,78.0,85,61.0,-7.0,0.0,OAK,SNA,371,0,N,Y,,,,,Short
6076,2008,1,3,4,837.0,840,957.0,1000,WN,3657,N260WN,80.0,80,64.0,-3.0,-3.0,OAK,SNA,371,0,N,N,,,,,Short
6077,2008,1,3,4,1445.0,1405,1602.0,1525,WN,3766,N434WN,77.0,80,62.0,37.0,40.0,OAK,SNA,371,0,N,N,,,,,Short
6078,2008,1,3,4,1844.0,1810,2137.0,2125,WN,3402,N744SW,113.0,135,92.0,12.0,34.0,OAK,TUS,747,0,N,N,,,,,Short
6079,2008,1,3,4,908.0,900,1248.0,1250,WN,128,N225WN,160.0,170,151.0,-2.0,8.0,OKC,BWI,1180,1,A,N,,,,,Short
6080,2008,1,3,4,1157.0,1200,1245.0,1250,WN,102,N639SW,48.0,50,37.0,-5.0,-3.0,OKC,DAL,181,1,A,N,,,,,Short
6081,2008,1,3,4,1009.0,1010,1059.0,1100,WN,1609,N676SW,50.0,50,39.0,-1.0,-1.0,OKC,DAL,181,1,A,N,,,,,Short
6082,2008,1,3,4,1701.0,1655,1751.0,1745,WN,1760,N640SW,50.0,50,40.0,6.0,6.0,OKC,DAL,181,0,N,Y,,,,,Short
6083,2008,1,3,4,1940.0,1930,2031.0,2020,WN,2553,N394SW,51.0,50,39.0,11.0,10.0,OKC,DAL,181,0,N,N,,,,,Short
6084,2008,1,3,4,620.0,625,709.0,715,WN,3591,N654SW,49.0,50,36.0,-6.0,-5.0,OKC,DAL,181,0,N,N,,,,,Short
6085,2008,1,3,4,1128.0,1130,1157.0,1205,WN,130,N654SW,89.0,95,76.0,-8.0,-2.0,OKC,DEN,495,0,N,N,,,,,Short
6086,2008,1,3,4,1948.0,1910,2025.0,1945,WN,900,N679AA,97.0,95,81.0,40.0,38.0,OKC,DEN,495,0,N,N,,,,,Short
6087,2008,1,3,4,755.0,755,912.0,915,WN,215,N248WN,77.0,80,65.0,-3.0,0.0,OKC,HOU,419,0,N,N,,,,,Short
6088,2008,1,3,4,1252.0,1245,1404.0,1405,WN,449,N528SW,72.0,80,61.0,-1.0,7.0,OKC,HOU,419,0,N,N,,,,,Short
6089,2008,1,3,4,1559.0,1600,1725.0,1720,WN,940,N493WN,86.0,80,58.0,5.0,-1.0,OKC,HOU,419,0,A,N,,,,,Short
6090,2008,1,3,4,1944.0,1830,2053.0,1950,WN,1257,N507SW,69.0,80,60.0,63.0,74.0,OKC,HOU,419,1,A,N,,,,,Short
6091,2008,1,3,4,1347.0,1340,1425.0,1425,WN,354,N496WN,158.0,165,145.0,0.0,7.0,OKC,LAS,987,1,B,N,,,,,Short
6092,2008,1,3,4,645.0,645,750.0,750,WN,112,N527SW,65.0,65,51.0,0.0,0.0,OKC,MCI,313,1,A,Y,,,,,Short
6093,2008,1,3,4,1452.0,1455,1554.0,1600,WN,956,N728SW,62.0,65,51.0,-6.0,-3.0,OKC,MCI,313,1,A,Y,,,,,Short
6094,2008,1,3,4,1914.0,1855,2017.0,2000,WN,1230,N677AA,63.0,65,50.0,17.0,19.0,OKC,MCI,313,1,C,N,,,,,Short
6095,2008,1,3,4,1042.0,1040,1141.0,1145,WN,1916,N357SW,59.0,65,51.0,-4.0,2.0,OKC,MCI,313,1,N,Y,,,,,Short
6096,2008,1,3,4,1717.0,1625,1843.0,1750,WN,303,N683SW,146.0,145,135.0,53.0,52.0,OKC,PHX,833,0,N,N,,,,,Short
6097,2008,1,3,4,1403.0,1305,1525.0,1430,WN,877,N362SW,142.0,145,132.0,55.0,58.0,OKC,PHX,833,0,A,Y,,,,,Short
6098,2008,1,3,4,839.0,835,1003.0,1005,WN,1010,N744SW,144.0,150,130.0,-2.0,4.0,OKC,PHX,833,1,A,N,,,,,Short
6099,2008,1,3,4,1658.0,1630,1817.0,1750,WN,86,N627SW,79.0,80,67.0,27.0,28.0,OKC,STL,462,1,A,Y,,,,,Short
6100,2008,1,3,4,737.0,735,855.0,855,WN,547,N525SW,78.0,80,66.0,0.0,2.0,OKC,STL,462,1,N,N,,,,,Short
6101,2008,1,3,4,1726.0,1720,1820.0,1820,WN,484,N673AA,174.0,180,160.0,0.0,6.0,OMA,LAS,1099,0,N,N,,,,,Short
6102,2008,1,3,4,655.0,655,746.0,755,WN,864,N640SW,171.0,180,159.0,-9.0,0.0,OMA,LAS,1099,0,N,N,,,,,Short
6103,2008,1,3,4,1247.0,1245,1342.0,1345,WN,3917,N609SW,175.0,180,164.0,-3.0,2.0,OMA,LAS,1099,0,N,N,,,,,Short
6104,2008,1,3,4,2023.0,1920,2153.0,2040,WN,153,N658SW,90.0,80,64.0,73.0,63.0,OMA,MDW,423,0,N,N,,,,,Short
6105,2008,1,3,4,857.0,850,1012.0,1010,WN,566,N374SW,75.0,80,63.0,2.0,7.0,OMA,MDW,423,0,N,N,,,,,Short
6106,2008,1,3,4,1618.0,1430,1733.0,1550,WN,1153,N440LV,75.0,80,63.0,103.0,108.0,OMA,MDW,423,0,N,N,,,,,Short
6107,2008,1,3,4,1121.0,1105,1242.0,1225,WN,1333,N334SW,81.0,80,67.0,17.0,16.0,OMA,MDW,423,0,N,N,,,,,Short
6108,2008,1,3,4,611.0,610,732.0,730,WN,1765,N239WN,81.0,80,61.0,2.0,1.0,OMA,MDW,423,0,N,N,,,,,Short
6109,2008,1,3,4,1925.0,1750,2045.0,1910,WN,3919,N205WN,80.0,80,61.0,95.0,95.0,OMA,MDW,423,0,N,N,,,,,Short
6110,2008,1,3,4,2045.0,1905,2238.0,2100,WN,242,N797MX,173.0,175,161.0,98.0,100.0,OMA,PHX,1037,0,N,N,,,,,Short
6111,2008,1,3,4,1208.0,1145,1352.0,1340,WN,555,N506SW,164.0,175,152.0,12.0,23.0,OMA,PHX,1037,0,N,Y,,,,,Short
6112,2008,1,3,4,633.0,625,819.0,820,WN,1069,N630WN,166.0,175,153.0,-1.0,8.0,OMA,PHX,1037,0,B,N,,,,,Short
6113,2008,1,3,4,1925.0,1820,2024.0,1925,WN,479,N622SW,59.0,65,49.0,59.0,65.0,OMA,STL,342,1,C,Y,,,,,Short
6114,2008,1,3,4,750.0,750,854.0,855,WN,501,N515SW,64.0,65,49.0,-1.0,0.0,OMA,STL,342,1,C,N,,,,,Short
6115,2008,1,3,4,958.0,1000,1054.0,1105,WN,2009,N462WN,56.0,65,47.0,-11.0,-2.0,OMA,STL,342,1,A,Y,,,,,Short
6116,2008,1,3,4,1417.0,1415,1518.0,1520,WN,2111,N673AA,61.0,65,47.0,-2.0,2.0,OMA,STL,342,1,B,N,,,,,Short
6117,2008,1,3,4,1117.0,1050,1645.0,1630,WN,879,N495WN,208.0,220,197.0,15.0,27.0,ONT,BNA,1751,1,N,Y,,,,,Medium
6118,2008,1,3,4,1523.0,1455,1627.0,1555,WN,239,N660SW,64.0,60,39.0,32.0,28.0,ONT,LAS,197,0,N,N,,,,,Short
6119,2008,1,3,4,1718.0,1615,1810.0,1715,WN,564,N455WN,52.0,60,42.0,55.0,63.0,ONT,LAS,197,0,N,Y,,,,,Short
6120,2008,1,3,4,1008.0,915,1106.0,1015,WN,773,N472WN,58.0,60,41.0,51.0,53.0,ONT,LAS,197,0,N,N,,,,,Short
6121,2008,1,3,4,2120.0,2100,2210.0,2200,WN,812,N259WN,50.0,60,37.0,10.0,20.0,ONT,LAS,197,0,N,N,,,,,Short
6122,2008,1,3,4,815.0,815,915.0,915,WN,818,N244WN,60.0,60,41.0,0.0,0.0,ONT,LAS,197,0,N,N,,,,,Short
6123,2008,1,3,4,1035.0,1030,1127.0,1130,WN,991,N297WN,52.0,60,41.0,-3.0,5.0,ONT,LAS,197,0,A,N,,,,,Short
6124,2008,1,3,4,1300.0,1250,1358.0,1350,WN,1582,N318SW,58.0,60,41.0,8.0,10.0,ONT,LAS,197,1,A,N,,,,,Short
6125,2008,1,3,4,1755.0,1730,1846.0,1830,WN,1583,N600WN,51.0,60,39.0,16.0,25.0,ONT,LAS,197,1,A,N,,,,,Short
6126,2008,1,3,4,615.0,610,715.0,710,WN,3244,N475WN,60.0,60,40.0,5.0,5.0,ONT,LAS,197,1,B,N,,,,,Short
6127,2008,1,3,4,1916.0,1850,2013.0,1950,WN,3746,N321SW,57.0,60,40.0,23.0,26.0,ONT,LAS,197,1,C,Y,,,,,Short
6128,2008,1,3,4,823.0,825,941.0,945,WN,238,N680AA,78.0,80,68.0,-4.0,-2.0,ONT,OAK,361,1,C,Y,,,,,Short
6129,2008,1,3,4,1007.0,1005,1128.0,1120,WN,256,N336SW,81.0,75,63.0,8.0,2.0,ONT,OAK,361,1,N,Y,,,,,Short
6130,2008,1,3,4,1302.0,1250,1412.0,1405,WN,403,N432WN,70.0,75,62.0,7.0,12.0,ONT,OAK,361,0,A,Y,,,,,Short
6131,2008,1,3,4,1604.0,1555,1723.0,1710,WN,872,N337SW,79.0,75,67.0,13.0,9.0,ONT,OAK,361,1,N,N,,,,,Short
6132,2008,1,3,4,1531.0,1425,1648.0,1540,WN,985,N328SW,77.0,75,68.0,68.0,66.0,ONT,OAK,361,0,N,N,,,,,Short
6133,2008,1,3,4,2110.0,2030,2226.0,2145,WN,1075,N636WN,76.0,75,68.0,41.0,40.0,ONT,OAK,361,0,N,N,,,,,Short
6134,2008,1,3,4,2150.0,2125,2312.0,2240,WN,1480,N292WN,82.0,75,71.0,32.0,25.0,ONT,OAK,361,0,N,N,,,,,Short
6135,2008,1,3,4,600.0,600,725.0,720,WN,2113,N350SW,85.0,80,67.0,5.0,0.0,ONT,OAK,361,0,N,N,,,,,Short
6137,2008,1,3,4,1959.0,1920,2111.0,2035,WN,2730,N273WN,72.0,75,62.0,36.0,39.0,ONT,OAK,361,0,N,N,,,,,Short
6138,2008,1,3,4,704.0,710,820.0,830,WN,2987,N385SW,76.0,80,64.0,-10.0,-6.0,ONT,OAK,361,0,N,N,,,,,Short
6139,2008,1,3,4,1734.0,1720,1857.0,1835,WN,3852,N654SW,83.0,75,69.0,22.0,14.0,ONT,OAK,361,0,N,N,,,,,Short
6140,2008,1,3,4,1628.0,1625,1833.0,1835,WN,84,N669SW,65.0,70,49.0,-2.0,3.0,ONT,PHX,325,0,N,N,,,,,Short
6141,2008,1,3,4,1203.0,1205,1402.0,1415,WN,217,N740SW,59.0,70,47.0,-13.0,-2.0,ONT,PHX,325,0,N,N,,,,,Short
6142,2008,1,3,4,1123.0,1120,1317.0,1330,WN,627,N320SW,54.0,70,46.0,-13.0,3.0,ONT,PHX,325,0,N,N,,,,,Short
6143,2008,1,3,4,956.0,955,1157.0,1205,WN,647,N343SW,61.0,70,50.0,-8.0,1.0,ONT,PHX,325,0,N,N,,,,,Short
6144,2008,1,3,4,1751.0,1745,1949.0,1955,WN,780,N773SA,58.0,70,46.0,-6.0,6.0,ONT,PHX,325,0,N,N,,,,,Short
6145,2008,1,3,4,1947.0,1840,2158.0,2045,WN,835,N460WN,71.0,65,53.0,73.0,67.0,ONT,PHX,325,0,N,N,,,,,Short
6146,2008,1,3,4,610.0,610,807.0,820,WN,885,N406WN,57.0,70,45.0,-13.0,0.0,ONT,PHX,325,0,N,N,,,,,Short
6147,2008,1,3,4,1528.0,1445,1727.0,1655,WN,1424,N385SW,59.0,70,49.0,32.0,43.0,ONT,PHX,325,0,N,N,,,,,Short
6148,2008,1,3,4,2158.0,2115,2352.0,2320,WN,2458,N409WN,54.0,65,45.0,32.0,43.0,ONT,PHX,325,0,N,N,,,,,Short
6149,2008,1,3,4,912.0,910,1110.0,1120,WN,2808,N694SW,58.0,70,47.0,-10.0,2.0,ONT,PHX,325,0,N,N,,,,,Short
6150,2008,1,3,4,750.0,740,953.0,950,WN,3509,N684WN,63.0,70,46.0,3.0,10.0,ONT,PHX,325,0,A,N,,,,,Short
6151,2008,1,3,4,1414.0,1400,1609.0,1610,WN,3854,N480WN,55.0,70,47.0,-1.0,14.0,ONT,PHX,325,1,A,N,,,,,Short
6152,2008,1,3,4,1820.0,1820,1927.0,1930,WN,145,N482WN,67.0,70,56.0,-3.0,0.0,ONT,SJC,333,1,B,N,,,,,Short
6153,2008,1,3,4,625.0,625,741.0,735,WN,152,N379SW,76.0,70,54.0,6.0,0.0,ONT,SJC,333,1,B,N,,,,,Short
6154,2008,1,3,4,1743.0,1725,1855.0,1835,WN,187,N690SW,72.0,70,55.0,20.0,18.0,ONT,SJC,333,1,B,Y,,,,,Short
6155,2008,1,3,4,1215.0,1145,1319.0,1255,WN,906,N301SW,64.0,70,54.0,24.0,30.0,ONT,SJC,333,1,N,N,,,,,Short
6156,2008,1,3,4,958.0,950,1103.0,1100,WN,1670,N742SW,65.0,70,53.0,3.0,8.0,ONT,SJC,333,0,N,Y,,,,,Short
6157,2008,1,3,4,745.0,745,855.0,900,WN,2460,N448WN,70.0,75,55.0,-5.0,0.0,ONT,SJC,333,0,N,Y,,,,,Short
6158,2008,1,3,4,1341.0,1340,1444.0,1450,WN,2472,N338SW,63.0,70,53.0,-6.0,1.0,ONT,SJC,333,0,N,N,,,,,Short
6159,2008,1,3,4,1603.0,1515,1708.0,1625,WN,2645,N788SA,65.0,70,55.0,43.0,48.0,ONT,SJC,333,0,N,Y,,,,,Short
6160,2008,1,3,4,2134.0,2050,2257.0,2200,WN,3691,N257WN,83.0,70,58.0,57.0,44.0,ONT,SJC,333,0,N,Y,,,,,Short
6161,2008,1,3,4,717.0,715,836.0,835,WN,350,N660SW,79.0,80,61.0,1.0,2.0,ONT,SMF,389,0,N,N,,,,,Short
6162,2008,1,3,4,2248.0,2135,6.0,2250,WN,551,N795SW,78.0,75,63.0,76.0,73.0,ONT,SMF,389,0,N,N,,,,,Short
6163,2008,1,3,4,1628.0,1610,1743.0,1730,WN,775,N633SW,75.0,80,62.0,13.0,18.0,ONT,SMF,389,0,N,N,,,,,Short
6164,2008,1,3,4,1203.0,1155,1314.0,1310,WN,876,N212WN,71.0,75,57.0,4.0,8.0,ONT,SMF,389,0,A,N,,,,,Short
6165,2008,1,3,4,1823.0,1800,1934.0,1920,WN,966,N345SA,71.0,80,61.0,14.0,23.0,ONT,SMF,389,1,N,N,,,,,Short
6166,2008,1,3,4,1415.0,1410,1533.0,1525,WN,1409,N600WN,78.0,75,64.0,8.0,5.0,ONT,SMF,389,0,N,N,,,,,Short
6167,2008,1,3,4,1946.0,1925,2106.0,2045,WN,1679,N645SW,80.0,80,65.0,21.0,21.0,ONT,SMF,389,0,N,N,,,,,Short
6168,2008,1,3,4,1357.0,1335,1513.0,1455,WN,2105,N313SW,76.0,80,64.0,18.0,22.0,ONT,SMF,389,0,B,N,,,,,Short
6169,2008,1,3,4,1044.0,1040,1158.0,1200,WN,2201,N364SW,74.0,80,64.0,-2.0,4.0,ONT,SMF,389,1,B,N,,,,,Short
6170,2008,1,3,4,619.0,615,745.0,735,WN,2548,N335SW,86.0,80,61.0,10.0,4.0,ONT,SMF,389,1,B,N,,,,,Short
6171,2008,1,3,4,2046.0,2010,2159.0,2130,WN,2901,N265WN,73.0,80,61.0,29.0,36.0,ONT,SMF,389,1,B,N,,,,,Short
6172,2008,1,3,4,852.0,855,959.0,1015,WN,3602,N737JW,67.0,80,57.0,-16.0,-3.0,ONT,SMF,389,1,B,N,,,,,Short
6173,2008,1,3,4,2011.0,2015,2103.0,2105,WN,549,N363SW,52.0,50,37.0,-2.0,-4.0,ORF,BWI,159,1,N,N,,,,,Short
6174,2008,1,3,4,1753.0,1720,1845.0,1810,WN,1320,N456WN,52.0,50,37.0,35.0,33.0,ORF,BWI,159,0,N,Y,,,,,Short
6175,2008,1,3,4,1433.0,1420,1526.0,1510,WN,2362,N454WN,53.0,50,41.0,16.0,13.0,ORF,BWI,159,0,N,N,,,,,Short
6176,2008,1,3,4,1031.0,1010,1122.0,1100,WN,3604,N257WN,51.0,50,38.0,22.0,21.0,ORF,BWI,159,0,N,N,,,,,Short
6177,2008,1,3,4,749.0,720,837.0,810,WN,3679,N434WN,48.0,50,39.0,27.0,29.0,ORF,BWI,159,0,N,N,,,,,Short
6178,2008,1,3,4,816.0,655,941.0,840,WN,1574,N791SW,85.0,105,73.0,61.0,81.0,ORF,JAX,543,0,A,N,,,,,Short
6179,2008,1,3,4,1711.0,1640,1840.0,1825,WN,2019,N392SW,89.0,105,77.0,15.0,31.0,ORF,JAX,543,1,A,N,,,,,Short
6180,2008,1,3,4,1314.0,1210,1538.0,1445,WN,2363,N405WN,324.0,335,308.0,53.0,64.0,ORF,LAS,2155,1,A,N,,,,,Medium
6181,2008,1,3,4,1016.0,915,1214.0,1120,WN,1134,N391SW,118.0,125,98.0,54.0,61.0,ORF,MCO,655,1,N,Y,,,,,Short
6182,2008,1,3,4,1851.0,1835,2038.0,2040,WN,1828,N785SW,107.0,125,93.0,-2.0,16.0,ORF,MCO,655,0,N,N,,,,,Short
6183,2008,1,3,4,636.0,630,755.0,750,WN,635,N729SW,139.0,140,114.0,5.0,6.0,ORF,MDW,704,0,N,N,,,,,Short
6184,2008,1,3,4,1659.0,1650,1808.0,1805,WN,2729,N754SW,129.0,135,109.0,3.0,9.0,ORF,MDW,704,0,N,N,,,,,Short
6185,2008,1,3,4,1437.0,1320,1633.0,1535,WN,48,N661SW,116.0,135,105.0,58.0,77.0,ORF,TPA,717,0,N,N,,,,,Short
6186,2008,1,3,4,2042.0,1950,2256.0,2210,WN,165,N749SW,134.0,140,122.0,46.0,52.0,PBI,BWI,883,0,N,N,,,,,Short
6187,2008,1,3,4,649.0,645,911.0,905,WN,896,N223WN,142.0,140,127.0,6.0,4.0,PBI,BWI,883,0,N,N,,,,,Short
6188,2008,1,3,4,1637.0,1600,1854.0,1825,WN,1143,N459WN,137.0,145,121.0,29.0,37.0,PBI,BWI,883,0,N,N,,,,,Short
6189,2008,1,3,4,1049.0,1050,1316.0,1310,WN,3406,N206WN,147.0,140,131.0,6.0,-1.0,PBI,BWI,883,0,N,N,,,,,Short
6190,2008,1,3,4,723.0,720,1007.0,1000,WN,1157,N714CB,164.0,160,147.0,7.0,3.0,PBI,ISP,1052,0,N,N,,,,,Short
6191,2008,1,3,4,1908.0,1840,2147.0,2115,WN,1425,N237WN,159.0,155,144.0,32.0,28.0,PBI,ISP,1052,0,N,N,,,,,Short
6192,2008,1,3,4,1147.0,1145,1441.0,1425,WN,2466,N394SW,174.0,160,162.0,16.0,2.0,PBI,ISP,1052,0,N,N,,,,,Short
6193,2008,1,3,4,1508.0,1455,1740.0,1730,WN,820,N388SW,152.0,155,139.0,10.0,13.0,PBI,PHL,951,0,N,N,,,,,Short
6194,2008,1,3,4,752.0,750,1041.0,1025,WN,2560,N789SW,169.0,155,151.0,16.0,2.0,PBI,PHL,951,0,N,N,,,,,Short
6195,2008,1,3,4,1812.0,1805,1900.0,1855,WN,174,N340LV,48.0,50,36.0,5.0,7.0,PBI,TPA,174,0,N,N,,,,,Short
6196,2008,1,3,4,1006.0,1010,1054.0,1100,WN,3311,N707SA,48.0,50,35.0,-6.0,-4.0,PBI,TPA,174,1,A,N,,,,,Short
6197,2008,1,3,4,1441.0,1400,1529.0,1450,WN,3686,N649SW,48.0,50,35.0,39.0,41.0,PBI,TPA,174,1,A,N,,,,,Short
6198,2008,1,3,4,635.0,635,722.0,725,WN,3778,N730SW,47.0,50,34.0,-3.0,0.0,PBI,TPA,174,1,B,N,,,,,Short
6199,2008,1,3,4,1106.0,1045,1436.0,1415,WN,3425,N755SA,150.0,150,137.0,21.0,21.0,PDX,ABQ,1111,1,B,N,,,,,Short
6200,2008,1,3,4,1338.0,1320,1536.0,1525,WN,2377,N229WN,58.0,65,49.0,11.0,18.0,PDX,BOI,344,1,B,Y,,,,,Short
6201,2008,1,3,4,637.0,635,844.0,840,WN,2810,N424WN,67.0,65,48.0,4.0,2.0,PDX,BOI,344,0,N,N,,,,,Short
6202,2008,1,3,4,1632.0,1610,1832.0,1810,WN,2991,N378SW,60.0,60,49.0,22.0,22.0,PDX,BOI,344,0,N,Y,,,,,Short
6203,2008,1,3,4,816.0,815,905.0,915,WN,491,N331SW,49.0,60,40.0,-10.0,1.0,PDX,GEG,279,0,N,Y,,,,,Short
6204,2008,1,3,4,1619.0,1525,1715.0,1620,WN,957,N258WN,56.0,55,45.0,55.0,54.0,PDX,GEG,279,0,N,N,,,,,Short
6205,2008,1,3,4,1312.0,1255,1407.0,1355,WN,2121,N632SW,55.0,60,38.0,12.0,17.0,PDX,GEG,279,0,N,Y,,,,,Short
6206,2008,1,3,4,2132.0,2050,2222.0,2150,WN,3155,N449WN,50.0,60,39.0,32.0,42.0,PDX,GEG,279,0,N,Y,,,,,Short
6207,2008,1,3,4,911.0,905,1119.0,1110,WN,86,N627SW,128.0,125,116.0,9.0,6.0,PDX,LAS,762,0,N,N,,,,,Short
6208,2008,1,3,4,2054.0,2035,2259.0,2235,WN,874,N678AA,125.0,120,113.0,24.0,19.0,PDX,LAS,762,0,N,N,,,,,Short
6209,2008,1,3,4,1546.0,1500,1759.0,1705,WN,2186,N692SW,133.0,125,119.0,54.0,46.0,PDX,LAS,762,0,N,N,,,,,Short
6210,2008,1,3,4,1111.0,1055,1323.0,1300,WN,3070,N660SW,132.0,125,119.0,23.0,16.0,PDX,LAS,762,1,A,N,,,,,Short
6211,2008,1,3,4,1016.0,1015,1521.0,1535,WN,2010,N210WN,185.0,200,174.0,-14.0,1.0,PDX,MCI,1481,0,N,N,,,,,Medium
6212,2008,1,3,4,737.0,735,1322.0,1330,WN,1206,N469WN,225.0,235,209.0,-8.0,2.0,PDX,MDW,1751,0,N,N,,,,,Medium
6213,2008,1,3,4,1431.0,1335,2013.0,1925,WN,3228,N717SA,222.0,230,209.0,48.0,56.0,PDX,MDW,1751,0,N,N,,,,,Medium
6214,2008,1,3,4,2154.0,2025,2337.0,2205,WN,447,N427WN,103.0,100,93.0,92.0,89.0,PDX,OAK,543,1,B,N,,,,,Short
6215,2008,1,3,4,1950.0,1840,2130.0,2025,WN,582,N629SW,100.0,105,88.0,65.0,70.0,PDX,OAK,543,1,B,N,,,,,Short
6216,2008,1,3,4,1437.0,1425,1624.0,1605,WN,753,N292WN,107.0,100,84.0,19.0,12.0,PDX,OAK,543,1,B,N,,,,,Short
6217,2008,1,3,4,612.0,610,744.0,755,WN,762,N295WN,92.0,105,82.0,-11.0,2.0,PDX,OAK,543,1,B,N,,,,,Short
6218,2008,1,3,4,1207.0,1140,1339.0,1320,WN,1585,N766SW,92.0,100,83.0,19.0,27.0,PDX,OAK,543,1,B,N,,,,,Short
6219,2008,1,3,4,825.0,825,1006.0,1010,WN,2459,N629SW,101.0,105,92.0,-4.0,0.0,PDX,OAK,543,0,N,N,,,,,Short
6220,2008,1,3,4,1119.0,1105,1450.0,1435,WN,451,N619SW,151.0,150,137.0,15.0,14.0,PDX,PHX,1009,0,N,Y,,,,,Short
6221,2008,1,3,4,2000.0,1850,2321.0,2220,WN,789,N328SW,141.0,150,131.0,61.0,70.0,PDX,PHX,1009,0,N,N,,,,,Short
6222,2008,1,3,4,626.0,620,950.0,955,WN,3419,N796SW,144.0,155,134.0,-5.0,6.0,PDX,PHX,1009,0,N,N,,,,,Short
6223,2008,1,3,4,940.0,940,1109.0,1100,WN,397,N424WN,89.0,80,66.0,9.0,0.0,PDX,RNO,444,0,N,N,,,,,Short
6224,2008,1,3,4,2056.0,1940,2213.0,2055,WN,1939,N239WN,77.0,75,62.0,78.0,76.0,PDX,RNO,444,1,A,N,,,,,Short
6225,2008,1,3,4,601.0,600,719.0,720,WN,1940,N358SW,78.0,80,68.0,-1.0,1.0,PDX,RNO,444,1,A,N,,,,,Short
6226,2008,1,3,4,1440.0,1420,1602.0,1540,WN,3513,N686SW,82.0,80,69.0,22.0,20.0,PDX,RNO,444,1,A,N,,,,,Short
6227,2008,1,3,4,2009.0,1925,2205.0,2110,WN,625,N619SW,116.0,105,102.0,55.0,44.0,PDX,SJC,569,0,N,Y,,,,,Short
6228,2008,1,3,4,700.0,700,852.0,850,WN,2114,N364SW,112.0,110,97.0,2.0,0.0,PDX,SJC,569,0,N,N,,,,,Short
6229,2008,1,3,4,1628.0,1550,1819.0,1735,WN,2441,N344SW,111.0,105,100.0,44.0,38.0,PDX,SJC,569,0,N,N,,,,,Short
6230,2008,1,3,4,1152.0,1135,1345.0,1320,WN,2558,N337SW,113.0,105,101.0,25.0,17.0,PDX,SJC,569,0,N,N,,,,,Short
6231,2008,1,3,4,1808.0,1740,2046.0,2025,WN,159,N618WN,98.0,105,84.0,21.0,28.0,PDX,SLC,630,0,N,N,,,,,Short
6232,2008,1,3,4,1056.0,1045,1329.0,1330,WN,1756,N484WN,93.0,105,84.0,-1.0,11.0,PDX,SLC,630,0,N,N,,,,,Short
6233,2008,1,3,4,722.0,705,1000.0,950,WN,2549,N622SW,98.0,105,87.0,10.0,17.0,PDX,SLC,630,0,N,N,,,,,Short
